eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
199011020007,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,1,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-02,20574,444,2,31,8640
199011020008,0,603,8,661,54.645861,-6.745149,1.0,0,1.0,0.0,1,0,1,4,99,Irish Republican Army (IRA),1.0,0,2,29.0,1.0,0.0,0,0.0,0.0,0,0,1,1990-11-02,20575,1593,9,47,10751
199011020010,0,43,3,129,-36.816006,-73.037659,1.0,0,0.0,0.0,1,0,2,1,22,Manuel Rodriguez Patriotic Front (FPMR),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-02,20576,1570,2,31,6645
199011020011,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-02,20577,3767,2,-1,2177
199011020012,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,15,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-02,20578,3767,14,69,11143
199011020013,0,603,8,661,54.518634,-5.888133,1.0,0,0.0,0.0,0,0,2,3,99,Irish Republican Army (IRA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,1,1990-11-02,20579,1184,12,72,15411
199011030003,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,2.0,1,0.0,0.0,0,1,0,1990-11-03,20580,1843,12,73,1226
199011040002,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,2,7,146,Tupac Amaru Revolutionary Movement (MRTA),0.0,0,2,11.0,0.0,0.0,1,0.0,0.0,0,1,1,1990-11-04,20581,3767,5,18,12128
199011040005,0,186,6,645,8.345185,80.388133,1.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,4.0,2.0,1,0.0,0.0,0,0,0,1990-11-04,20582,305,13,107,15458
199011040006,0,186,6,659,9.66123,80.02558,3.0,0,1.0,0.0,1,0,0,4,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,11.0,0.0,1,0.0,0.0,0,0,0,1990-11-04,20583,2943,9,44,13248
199011040009,0,43,3,936,-33.010693,-71.527794,1.0,0,0.0,0.0,1,0,2,1,22,Manuel Rodriguez Patriotic Front (FPMR),1.0,0,2,16.0,0.0,8.0,1,0.0,0.0,0,0,0,1990-11-04,20584,6983,2,89,9959
199011050002,0,160,5,845,6.11622,125.169395,1.0,1,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-05,20585,2395,18,8,13249
199011050003,0,160,5,845,6.11622,125.169395,1.0,1,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-05,20586,2395,18,8,13249
199011050005,0,155,10,320,31.278791,34.256435,1.0,0,1.0,0.0,1,0,0,4,63,Palestinians,1.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-05,20588,5445,9,50,14273
199011050007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-05,20590,3767,12,73,9005
199011050008,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,1.0,1,0,1,3,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-05,20591,3767,12,73,9005
199011060002,0,155,10,957,32.460617,35.301247,1.0,1,-9.0,0.0,1,0,1,3,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-06,20594,2995,12,73,9035
199011060003,0,155,10,957,32.222271,35.253506,1.0,0,0.0,0.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,0.0,0.0,0,0.0,0.0,0,0,0,1990-11-06,20595,4555,13,57,7740
199011070001,0,83,2,792,14.866667,-91.933333,1.0,0,1.0,0.0,1,0,0,4,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-07,20596,2154,9,44,14398
199011070003,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,6,2,24,The Extraditables,0.0,0,4,3.0,1.0,0.0,0,1.0,0.0,0,0,0,1990-11-07,20598,848,6,26,12910
199011070009,0,603,8,661,55.011562,-7.312045,1.0,0,0.0,0.0,0,0,2,3,99,Irish Republican Army (IRA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,1,1990-11-07,20600,3844,12,73,15447
199011070010,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,14,99,Irish Republican Army (IRA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,1,1990-11-07,20601,701,13,40,8353
199011070011,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,2,19,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1990-11-07,20602,1843,18,28,14106
199011080001,0,160,5,746,14.133789,122.049161,1.0,0,0.0,0.0,1,0,6,2,107,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,0,1.0,0.0,0,0,0,1990-11-08,20603,6974,6,26,11464
199011080004,0,185,8,105,43.32412,-1.929857,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,2.0,1,0.0,0.0,0,1,0,1990-11-08,20605,5029,12,72,13421
199011090003,0,92,6,733,31.633078,74.878288,1.0,1,-9.0,0.0,1,0,4,19,57,Sikh Extremists,0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-09,20606,235,18,8,9269
199011090005,0,155,10,320,31.346964,34.30143,1.0,0,-9.0,0.0,1,0,1,14,151,Palestinians,0.0,0,6,23.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-09,20607,3237,13,57,13013
199011090006,0,97,10,320,31.502407,34.459743,1.0,0,-9.0,0.0,1,0,1,14,151,Palestinians,0.0,0,6,23.0,1.0,0.0,0,0.0,0.0,1,0,0,1990-11-09,20608,138,13,57,4452
199011100002,0,45,3,43,7.57649,-75.350334,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,11.0,0.0,1,0.0,0.0,0,0,0,1990-11-10,20609,1001,13,107,11514
199011100003,0,45,3,43,7.579405,-75.400101,1.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,25.0,8.0,1,0.0,0.0,0,0,0,1990-11-10,20610,6511,9,44,13124
199011100005,0,603,8,661,54.708191,-6.532497,1.0,1,0.0,0.0,1,0,1,3,99,Irish Republican Army (IRA),0.0,0,4,3.0,4.0,0.0,0,0.0,0.0,0,0,1,1990-11-10,20612,541,12,73,291
199011100006,0,97,10,402,31.771599,35.2034,1.0,0,-9.0,0.0,0,0,1,3,63,Palestinians,0.0,0,6,23.0,0.0,1.0,0,0.0,0.0,1,0,0,1990-11-10,20613,3001,12,73,8156
199011100007,0,155,10,320,31.502407,34.459743,1.0,0,0.0,1.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20614,2382,13,82,8383
199011100008,0,155,10,320,31.502407,34.459743,1.0,0,0.0,1.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20615,2382,13,82,8383
199011100009,0,155,10,320,31.278791,34.256435,1.0,0,0.0,0.0,1,0,1,14,151,Palestinians,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20616,5445,13,57,6918
199011100010,0,92,6,733,30.672393,74.755048,1.0,0,0.0,0.0,1,0,0,14,57,Sikh Extremists,0.0,0,4,3.0,11.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20617,2271,13,105,60
199011100011,0,92,6,733,31.633979,74.872264,3.0,0,0.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20618,236,13,87,5139
199011100012,0,92,6,733,30.954424,74.612085,1.0,0,0.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20619,2301,13,87,5142
199011100013,0,92,6,733,30.210994,74.945474,1.0,0,0.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20620,769,13,87,175
199011100014,0,160,5,884,15.481284,120.596634,1.0,1,0.0,0.0,1,0,1,3,107,New People's Army (NPA),0.0,0,4,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1990-11-10,20621,6515,12,73,7630
199011110002,0,83,2,212,14.736569,-90.890018,1.0,0,1.0,0.0,1,0,0,4,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,4,2.0,0.0,1.0,1,0.0,0.0,0,0,0,1990-11-11,20622,1560,9,50,15292
199011110003,0,155,10,957,31.907141,35.198219,1.0,0,1.0,0.0,0,0,1,4,63,Palestinians,0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,0,0,1990-11-11,20623,5460,9,47,10751
199011120008,0,45,3,375,2.925561,-75.290777,1.0,0,0.0,0.0,1,0,2,3,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,2,16.0,7.0,4.0,1,0.0,0.0,0,0,0,1990-11-12,20624,4639,12,72,14319
199011120009,0,159,3,80,-13.465036,-74.100446,1.0,0,0.0,0.0,1,0,0,14,106,Shining Path (SL),0.0,0,4,2.0,9.0,0.0,1,0.0,0.0,0,0,0,1990-11-12,20625,5665,13,107,15090
199011120010,0,603,8,661,54.347539,-6.656108,1.0,0,0.0,0.0,1,0,2,3,99,Irish Republican Army (IRA),0.0,0,2,8.0,0.0,2.0,1,0.0,0.0,0,0,1,1990-11-12,20626,369,12,72,15411
199011120020,0,160,5,663,15.602634,121.051438,1.0,0,0.0,0.0,1,0,0,2,107,New People's Army (NPA),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-11-12,20627,2394,6,25,11459
199011120021,0,160,5,663,15.476183,120.960686,1.0,0,0.0,0.0,1,0,0,3,107,New People's Army (NPA),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-11-12,20628,991,12,70,2744
199011120022,0,160,5,663,15.476183,120.960686,1.0,0,0.0,0.0,1,0,0,2,107,New People's Army (NPA),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-11-12,20629,991,6,25,11459
199011120023,0,209,10,396,41.106178,28.689863,1.0,0,0.0,0.0,1,0,1,2,143,Dev Sol,0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-12,20630,2909,6,26,4167
199011120029,0,185,8,523,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,2,1,42,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1990-11-12,20631,2246,2,53,8688
199011130001,0,83,2,834,14.77312,-91.183037,1.0,0,0.0,0.0,1,0,0,1,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-13,20632,6303,2,-1,15405
199011130003,0,603,8,661,54.787715,-6.492314,4.0,0,0.0,0.0,0,0,0,3,99,Irish Republican Army (IRA),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,1,1990-11-13,20633,6824,12,73,9937
199011130004,0,155,10,957,31.995965,35.27111,4.0,0,1.0,0.0,1,0,0,4,63,Palestinians,0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1990-11-13,20634,6824,9,47,308
199011130008,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,14,106,Shining Path (SL),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-13,20635,444,13,93,11020
199011130010,0,83,2,834,14.740611,-91.159417,1.0,0,0.0,0.0,1,0,2,19,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-13,20637,4972,18,28,10980
199011140001,0,186,6,645,7.939525,81.000963,1.0,0,0.0,0.0,1,0,2,2,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,2,16.0,3.0,0.0,1,0.0,0.0,0,0,0,1990-11-14,20638,5201,6,25,4683
199011140002,0,83,2,792,14.801211,-91.822132,1.0,0,0.0,0.0,1,0,0,2,50,Guatemalan National Revolutionary Unity (URNG),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-14,20639,3552,6,26,4174
199011140003,0,209,10,321,37.281399,37.695646,1.0,0,0.0,0.0,1,0,0,14,143,Kurdistan Workers' Party (PKK),0.0,0,4,2.0,4.0,1.0,1,0.0,0.0,0,0,0,1990-11-14,20640,952,13,107,12667
199011140005,0,186,6,276,7.301756,81.67473,3.0,0,0.0,0.0,1,0,0,14,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,2.0,2.0,1,0.0,0.0,0,0,0,1990-11-14,20642,233,13,87,14102
199011140006,0,45,3,193,3.173882,-76.259454,1.0,0,0.0,0.0,1,0,1,2,24,Death Squad,1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,-9,-9,0,1990-11-14,20643,1611,6,25,9719
199011140007,0,45,3,193,2.11234,-76.98728,1.0,0,0.0,0.0,1,0,1,2,24,Death Squad,1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,-9,-9,0,1990-11-14,20644,5048,6,25,6484
199011140008,0,45,3,193,3.250582,-76.227643,1.0,0,0.0,0.0,1,0,1,2,24,Death Squad,1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,-9,-9,0,1990-11-14,20645,4347,6,25,6503
199011150002,0,61,2,922,,,5.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-15,20647,6824,20,17,5114
199011150003,0,61,2,922,,,5.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-15,20648,6824,20,17,5114
199011150004,0,61,2,922,,,5.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-15,20649,6824,20,17,5114
199011150005,0,61,2,922,,,5.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-15,20650,6824,20,17,5114
199011160002,0,160,5,838,12.970187,124.004177,4.0,0,1.0,0.0,1,0,0,4,107,New People's Army (NPA),0.0,0,4,2.0,1.0,2.0,1,0.0,0.0,0,0,0,1990-11-16,20652,6824,9,50,12267
199011160003,0,160,5,838,12.970187,124.004177,4.0,0,0.0,0.0,1,0,2,14,107,New People's Army (NPA),0.0,0,2,7.0,0.0,9.0,1,0.0,0.0,0,0,0,1990-11-16,20653,6824,13,79,3341
199011170002,0,92,6,733,31.534899,75.910571,1.0,0,-9.0,0.0,1,0,1,14,57,Sikh Extremists,0.0,0,4,3.0,6.0,0.0,0,0.0,0.0,0,0,0,1990-11-17,20654,2699,13,87,1520
199011170003,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,2,1,146,Manuel Rodriguez Patriotic Front (FPMR),1.0,0,2,16.0,1.0,2.0,1,0.0,0.0,0,1,1,1990-11-17,20655,6033,2,6,12125
199011180002,0,185,8,105,43.3282,-3.031509,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,2.0,2.0,1,0.0,0.0,0,1,0,1990-11-18,20657,6055,12,72,8938
199011200003,0,137,11,922,,,5.0,0,0.0,0.0,1,0,0,1,87,Mozambique National Resistance Movement (MNR),0.0,0,4,2.0,5.0,0.0,1,0.0,0.0,0,0,0,1990-11-20,20658,6824,2,24,13586
199011220005,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,11.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-22,20661,5955,20,17,14410
199011220006,0,61,2,794,13.491242,-88.173134,1.0,0,1.0,0.0,1,0,2,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,11.0,5.0,4.0,1,0.0,0.0,0,0,0,1990-11-22,20662,5903,9,44,4894
199011220009,0,159,3,80,-13.163874,-74.223564,2.0,1,0.0,0.0,1,0,0,17,106,Shining Path (SL),0.0,0,4,2.0,6.0,0.0,1,0.0,0.0,0,0,0,1990-11-22,20663,444,16,59,11951
199011220010,0,159,3,407,-11.254239,-74.63696,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,12.0,2.0,1,0.0,0.0,0,0,0,1990-11-22,20664,6088,12,72,8538
199011220012,0,61,2,795,13.876944,-89.173556,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-22,20665,2536,20,17,13797
199011220013,0,603,8,661,54.23326,-7.15129,1.0,0,1.0,0.0,1,0,6,4,46,Irish Republican Army (IRA),0.0,0,2,15.0,0.0,0.0,1,0.0,0.0,0,0,1,1990-11-22,20666,285,9,45,13349
199011230001,0,159,3,490,-11.069745,-77.599063,3.0,0,0.0,0.0,1,0,0,2,106,Shining Path (SL),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-23,20667,2786,6,75,4083
199011230003,0,45,3,801,7.116294,-73.120026,1.0,0,0.0,0.0,1,0,1,2,24,National Liberation Army of Colombia (ELN),0.0,0,4,2.0,1.0,1.0,0,0.0,0.0,0,0,0,1990-11-23,20668,930,6,75,3128
199011230004,0,159,3,490,-11.069745,-77.599063,3.0,0,0.0,0.0,1,0,1,2,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-23,20669,2786,6,75,5862
199011230006,0,185,8,192,41.118663,1.24533,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1990-11-23,20670,6521,12,70,13177
199011230008,0,186,6,276,9.136988,80.445169,1.0,0,1.0,0.0,1,1,2,4,128,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,2,15.0,2.0,0.0,1,0.0,,0,0,0,1990-11-23,20671,4116,9,44,10770
199011240002,0,92,6,733,31.448943,74.925262,1.0,0,0.0,0.0,1,0,1,3,57,Sikh Extremists,0.0,0,2,8.0,2.0,0.0,1,0.0,0.0,0,0,0,1990-11-24,20672,6518,12,72,15411
199011240003,0,160,5,171,17.611842,121.72723,4.0,0,1.0,0.0,1,0,3,4,107,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-24,20673,6824,9,44,3072
199011240004,1,92,6,879,11.127123,78.656894,4.0,0,0.0,0.0,1,0,6,2,57,Liberation Tigers of Tamil Eelam (LTTE),0.0,0,4,2.0,0.0,0.0,0,1.0,0.0,1,1,0,1990-11-24,20674,6824,6,25,3317
199011250006,0,45,3,641,8.63781,-72.73464,3.0,0,0.0,0.0,1,0,6,1,146,National Liberation Army of Colombia (ELN),0.0,0,4,2.0,0.0,0.0,0,1.0,0.0,0,1,1,1990-11-25,20675,6621,2,31,5913
199011250007,0,92,6,733,31.326015,75.576183,1.0,0,0.0,0.0,1,0,0,14,57,Sikh Extremists,0.0,0,4,2.0,15.0,0.0,0,0.0,0.0,0,0,0,1990-11-25,20676,2961,13,105,9647
199011250008,0,97,10,402,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,14,63,Palestinians,0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1990-11-25,20677,3001,13,107,11195
199011260003,0,160,5,171,17.559851,121.697338,1.0,0,1.0,0.0,1,0,3,4,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20680,2200,9,44,14584
199011260004,0,160,5,171,17.559851,121.697338,1.0,0,0.0,0.0,0,0,0,1,107,New People's Army (NPA),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20681,2200,2,31,6522
199011260005,0,160,5,922,,,5.0,0,1.0,0.0,1,0,2,4,107,New People's Army (NPA),0.0,0,2,11.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20682,559,9,50,12267
199011260006,0,160,5,922,,,5.0,0,1.0,0.0,1,0,0,4,107,New People's Army (NPA),0.0,0,4,2.0,27.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20683,559,9,50,8538
199011260007,0,159,3,490,-11.967368,-76.978462,1.0,0,0.0,0.0,1,0,6,1,106,Tupac Amaru Revolutionary Movement (MRTA),1.0,0,4,3.0,0.0,0.0,0,1.0,0.0,0,0,0,1990-11-26,20684,3767,2,53,4011
199011260008,0,155,10,957,32.311973,35.026603,1.0,0,-9.0,0.0,1,0,1,14,151,Palestinians,0.0,0,6,23.0,1.0,0.0,0,0.0,0.0,0,0,0,1990-11-26,20685,6747,13,57,4930
199011260010,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20687,5955,2,6,13455
199011260011,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20688,5955,2,6,4181
199011260012,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-26,20689,5955,2,6,14595
199011270001,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20690,1718,18,8,13249
199011270002,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20691,1718,18,8,13249
199011270003,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20692,1718,18,8,13249
199011270004,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20693,1718,18,8,13249
199011270005,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20694,1718,18,8,13249
199011270006,0,160,5,254,7.083241,125.600998,1.0,0,0.0,1.0,1,0,0,19,107,New People's Army (NPA),0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20695,1718,18,8,13249
199011270007,0,61,2,925,13.344322,-88.437463,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,15.0,25.0,1,0.0,0.0,0,0,0,1990-11-27,20696,6855,9,50,15292
199011270008,0,61,2,796,13.586201,-88.750773,4.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,10.0,9.0,1,0.0,0.0,0,0,0,1990-11-27,20697,6824,9,50,15292
199011270009,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,4.0,7.0,1,0.0,0.0,0,0,0,1990-11-27,20698,5955,12,77,6870
199011270010,0,159,3,407,-12.137943,-75.22352,1.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20699,2802,12,70,9126
199011270011,0,69,8,236,42.699997,9.447317,1.0,0,0.0,0.0,1,0,3,2,42,Corsican National Liberation Front (FLNC),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20700,640,6,36,4407
199011270014,0,160,5,573,14.596051,120.978666,1.0,0,0.0,0.0,1,0,2,3,107,New People's Army (NPA),0.0,0,2,7.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20701,4112,12,70,8406
199011270018,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20702,5955,20,17,13797
199011270019,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20703,5955,20,17,13604
199011270020,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20704,5955,20,17,13604
199011270021,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20705,5955,20,17,13604
199011270022,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20706,5955,20,17,13604
199011270023,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20707,5955,20,17,13604
199011270024,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20708,5955,20,17,13604
199011270025,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,1.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1990-11-27,20709,5955,20,17,13604
